-4	-4	0.000160473
-4	-3.6	0.000253615
-4	-3.2	0.000291078
-4	-2.8	0.000243203
-4	-2.4	0.000158343
-4	-2	0.000212296
-4	-1.6	0.00139138
-4	-1.2	0.00923674
-4	-0.8	0.0451489
-4	-0.4	0.160328
-4	0	0.413435
-4	0.4	0.774175
-4	0.8	1.05284
-4	1.2	1.04089
-4	1.6	0.753484
-4	2	0.419976
-4	2.4	0.23611
-4	2.8	0.221645
-4	3.2	0.275117
-4	3.6	0.286754

-3.6	-4	0.0018343
-3.6	-3.6	0.00289895
-3.6	-3.2	0.00332696
-3.6	-2.8	0.00277443
-3.6	-2.4	0.00171293
-3.6	-2	0.00118743
-3.6	-1.6	0.00441091
-3.6	-1.2	0.0281765
-3.6	-0.8	0.137537
-3.6	-0.4	0.488386
-3.6	0	1.25939
-3.6	0.4	2.35828
-3.6	0.8	3.20736
-3.6	1.2	3.17239
-3.6	1.6	2.30409
-3.6	2	1.3134
-3.6	2.4	0.814409
-3.6	2.8	0.868183
-3.6	3.2	1.12227
-3.6	3.6	1.17741

-3.2	-4	0.0152252
-3.2	-3.6	0.0240621
-3.2	-3.2	0.0276143
-3.2	-2.8	0.0230164
-3.2	-2.4	0.0140032
-3.2	-2	0.00711483
-3.2	-1.6	0.0111889
-3.2	-1.2	0.0626573
-3.2	-0.8	0.304283
-3.2	-0.4	1.0803
-3.2	0	2.78573
-3.2	0.4	5.2165
-3.2	0.8	7.09524
-3.2	1.2	7.0222
-3.2	1.6	5.12303
-3.2	2	3.00692
-3.2	2.4	2.08553
-3.2	2.8	2.49648
-3.2	3.2	3.33073
-3.2	3.6	3.51146

-2.8	-4	0.0917661
-2.8	-3.6	0.145029
-2.8	-3.2	0.166437
-2.8	-2.8	0.138706
-2.8	-2.4	0.084056
-2.8	-2	0.03848
-2.8	-1.6	0.0266036
-2.8	-1.2	0.102641
-2.8	-0.8	0.489081
-2.8	-0.4	1.73524
-2.8	0	4.4745
-2.8	0.4	8.37898
-2.8	0.8	11.398
-2.8	1.2	11.29
-2.8	1.6	8.28602
-2.8	2	5.05024
-2.8	2.4	3.96554
-2.8	2.8	5.25847
-2.8	3.2	7.18843
-2.8	3.6	7.60607

-2.4	-4	0.401631
-2.4	-3.6	0.634744
-2.4	-3.2	0.728443
-2.4	-2.8	0.607049
-2.4	-2.4	0.367484
-2.4	-2	0.163279
-2.4	-1.6	0.0688077
-2.4	-1.2	0.128469
-2.4	-0.8	0.571914
-2.4	-0.4	2.02408
-2.4	0	5.21887
-2.4	0.4	9.77308
-2.4	0.8	13.2964
-2.4	1.2	13.1852
-2.4	1.6	9.75469
-2.4	2	6.23743
-2.4	2.4	5.59431
-2.4	2.8	8.09831
-2.4	3.2	11.2778
-2.4	3.6	11.9653

-2	-4	1.27643
-2	-3.6	2.01729
-2	-3.2	2.31508
-2	-2.8	1.92926
-2	-2.4	1.16757
-2	-2	0.514573
-2	-1.6	0.178341
-2	-1.2	0.136625
-2	-0.8	0.489061
-2	-0.4	1.71486
-2	0	4.42018
-2	0.4	8.27756
-2	0.8	11.2641
-2	1.2	11.1869
-2	1.6	8.36543
-2	2	5.68029
-2	2.4	5.8466
-2	2.8	9.10541
-2	3.2	12.859
-2	3.6	13.6701

-1.6	-4	2.94574
-1.6	-3.6	4.6555
-1.6	-3.2	5.34272
-1.6	-2.8	4.45231
-1.6	-2.4	2.6943
-1.6	-2	1.18485
-1.6	-1.6	0.386766
-1.6	-1.2	0.148226
-1.6	-0.8	0.311579
-1.6	-0.4	1.05598
-1.6	0	2.71862
-1.6	0.4	5.09122
-1.6	0.8	6.93065
-1.6	1.2	6.89895
-1.6	1.6	5.2364
-1.6	2	3.832
-1.6	2.4	4.52559
-1.6	2.8	7.47253
-1.6	3.2	10.658
-1.6	3.6	11.3438

-1.2	-4	4.93648
-1.2	-3.6	7.80168
-1.2	-3.2	8.95334
-1.2	-2.8	7.46119
-1.2	-2.4	4.51502
-1.2	-2	1.98438
-1.2	-1.6	0.637064
-1.2	-1.2	0.173783
-1.2	-0.8	0.157252
-1.2	-0.4	0.473834
-1.2	0	1.21458
-1.2	0.4	2.27539
-1.2	0.8	3.10293
-1.2	1.2	3.11005
-1.2	1.6	2.4321
-1.2	2	1.97601
-1.2	2.4	2.65099
-1.2	2.8	4.52353
-1.2	3.2	6.4517
-1.2	3.6	6.85102

-0.8	-4	6.00711
-0.8	-3.6	9.49372
-0.8	-3.2	10.8952
-0.8	-2.8	9.07937
-0.8	-2.4	5.49421
-0.8	-2	2.41437
-0.8	-1.6	0.771638
-0.8	-1.2	0.187279
-0.8	-0.8	0.0730409
-0.8	-0.4	0.156533
-0.8	0	0.395522
-0.8	0.4	0.745899
-0.8	0.8	1.03957
-0.8	1.2	1.11087
-0.8	1.6	1.02454
-0.8	2	1.06444
-0.8	2.4	1.48838
-0.8	2.8	2.28012
-0.8	3.2	3.01042
-0.8	3.6	3.08089

-0.4	-4	5.3081
-0.4	-3.6	8.389
-0.4	-3.2	9.62736
-0.4	-2.8	8.02287
-0.4	-2.4	4.85488
-0.4	-2	2.13334
-0.4	-1.6	0.681005
-0.4	-1.2	0.159804
-0.4	-0.8	0.0367594
-0.4	-0.4	0.039967
-0.4	0	0.0986015
-0.4	0.4	0.205028
-0.4	0.8	0.365685
-0.4	1.2	0.624282
-0.4	1.6	1.03432
-0.4	2	1.51953
-0.4	2.4	1.85124
-0.4	2.8	1.87894
-0.4	3.2	1.65616
-0.4	3.6	1.28652

0	-4	3.40596
0	-3.6	5.38282
0	-3.2	6.17742
0	-2.8	5.14789
0	-2.4	3.11514
0	-2	1.36885
0	-1.6	0.436865
0	-1.2	0.10173
0	-0.8	0.0193964
0	-0.4	0.0110543
0	0	0.0321497
0	0.4	0.114789
0	0.8	0.38645
0	1.2	1.07442
0	1.6	2.28158
0	2	3.58783
0	2.4	4.14457
0	2.8	3.53187
0	3.2	2.25789
0	3.6	1.12251

0.4	-4	1.58695
0.4	-3.6	2.50805
0.4	-3.2	2.87828
0.4	-2.8	2.39859
0.4	-2.4	1.45146
0.4	-2	0.637868
0.4	-1.6	0.203927
0.4	-1.2	0.0488155
0.4	-0.8	0.0129695
0.4	-0.4	0.0145243
0.4	0	0.0441658
0.4	0.4	0.180613
0.4	0.8	0.686229
0.4	1.2	2.01816
0.4	1.6	4.37236
0.4	2	6.90319
0.4	2.4	7.92726
0.4	2.8	6.62582
0.4	3.2	4.04264
0.4	3.6	1.81357

0.8	-4	0.536927
0.8	-3.6	0.848568
0.8	-3.2	0.973831
0.8	-2.8	0.81154
0.8	-2.4	0.491157
0.8	-2	0.216333
0.8	-1.6	0.0717515
0.8	-1.2	0.0271851
0.8	-0.8	0.0346152
0.8	-0.4	0.0696372
0.8	0	0.13541
0.8	0.4	0.331429
0.8	0.8	1.02522
0.8	1.2	2.8773
0.8	1.6	6.18131
