-4	-4	6.01578
-4	-3.6	6.9006
-4	-3.2	5.61941
-4	-2.8	3.24062
-4	-2.4	1.49229
-4	-2	1.30276
-4	-1.6	2.77732
-4	-1.2	5.27645
-4	-0.8	7.14543
-4	-0.4	6.85926
-4	0	4.90879
-4	0.4	3.37018
-4	0.8	3.75446
-4	1.2	6.05244
-4	1.6	9.06486
-4	2	11.2428
-4	2.4	11.9704
-4	2.8	11.9524
-4	3.2	11.7619
-4	3.6	10.7047

-3.6	-4	9.28796
-3.6	-3.6	10.6299
-3.6	-3.2	8.6119
-3.6	-2.8	4.90573
-3.6	-2.4	2.1637
-3.6	-2	1.72969
-3.6	-1.6	3.66195
-3.6	-1.2	7.0023
-3.6	-0.8	9.48289
-3.6	-0.4	9.13366
-3.6	0	6.69136
-3.6	0.4	4.6615
-3.6	0.8	4.5454
-3.6	1.2	6.33797
-3.6	1.6	9.23334
-3.6	2	11.7152
-3.6	2.4	12.5333
-3.6	2.8	12.3618
-3.6	3.2	12.6125
-3.6	3.6	12.5461

-3.2	-4	10.7591
-3.2	-3.6	12.3783
-3.2	-3.2	10.0979
-3.2	-2.8	5.7969
-3.2	-2.4	2.50104
-3.2	-2	1.69756
-3.2	-1.6	3.37772
-3.2	-1.2	6.54251
-3.2	-0.8	9.04267
-3.2	-0.4	9.12232
-3.2	0	7.43915
-3.2	0.4	5.75937
-3.2	0.8	4.76039
-3.2	1.2	4.80587
-3.2	1.6	6.66838
-3.2	2	9.5208
-3.2	2.4	10.7892
-3.2	2.8	10.2598
-3.2	3.2	10.5273
-3.2	3.6	11.6403

-2.8	-4	9.62617
-2.8	-3.6	11.3734
-2.8	-3.2	9.67282
-2.8	-2.8	5.93429
-2.8	-2.4	2.75177
-2.8	-2	1.53855
-2.8	-1.6	2.39633
-2.8	-1.2	4.64338
-2.8	-0.8	6.85952
-2.8	-0.4	7.90519
-2.8	0	7.94514
-2.8	0.4	7.25005
-2.8	0.8	5.46377
-2.8	1.2	3.63553
-2.8	1.6	4.46192
-2.8	2	7.98374
-2.8	2.4	10.2026
-2.8	2.8	9.5054
-2.8	3.2	9.23459
-2.8	3.6	10.6014

-2.4	-4	7.1539
-2.4	-3.6	9.13855
-2.4	-3.2	8.70554
-2.4	-2.8	6.26991
-2.4	-2.4	3.53411
-2.4	-2	1.92521
-2.4	-1.6	1.96688
-2.4	-1.2	3.40421
-2.4	-0.8	5.42557
-2.4	-0.4	7.2972
-2.4	0	8.66565
-2.4	0.4	8.75206
-2.4	0.8	6.67746
-2.4	1.2	3.83045
-2.4	1.6	3.77109
-2.4	2	7.28486
-2.4	2.4	10.2813
-2.4	2.8	10.2697
-2.4	3.2	9.97073
-2.4	3.6	10.8866

-2	-4	5.13469
-2	-3.6	7.58767
-2	-3.2	8.55779
-2	-2.8	7.38836
-2	-2.4	4.97318
-2	-2	2.98869
-2	-1.6	2.54507
-2	-1.2	3.61643
-2	-0.8	5.42949
-2	-0.4	7.26172
-2	0	8.67858
-2	0.4	8.9197
-2	0.8	7.16089
-2	1.2	4.35605
-2	1.6	3.46532
-2	2	5.83176
-2	2.4	8.88194
-2	2.8	10.2071
-2	3.2	10.7874
-2	3.6	11.32

-1.6	-4	4.14844
-1.6	-3.6	7.04342
-1.6	-3.2	8.98999
-1.6	-2.8	8.61077
-1.6	-2.4	6.33515
-1.6	-2	4.11166
-1.6	-1.6	3.46548
