-4	-4	40025
-4	-3.8	39229
-4	-3.6	38441
-4	-3.4	37661
-4	-3.2	36889
-4	-3	36125
-4	-2.8	35369
-4	-2.6	34621
-4	-2.4	33881
-4	-2.2	33149
-4	-2	32425
-4	-1.8	31709
-4	-1.6	31001
-4	-1.4	30301
-4	-1.2	29609
-4	-1	28925
-4	-0.8	28249
-4	-0.6	27581
-4	-0.4	26921
-4	-0.2	26269
-4	0	25625
-4	0.2	24989
-4	0.4	24361
-4	0.6	23741
-4	0.8	23129
-4	1	22525
-4	1.2	21929
-4	1.4	21341
-4	1.6	20761
-4	1.8	20189
-4	2	19625
-4	2.2	19069
-4	2.4	18521
-4	2.6	17981
-4	2.8	17449
-4	3	16925
-4	3.2	16409
-4	3.4	15901
-4	3.6	15401
-4	3.8	14909

-3.8	-4	34026.4
-3.8	-3.8	33292.8
-3.8	-3.6	32567.2
-3.8	-3.4	31849.6
-3.8	-3.2	31140
-3.8	-3	30438.4
-3.8	-2.8	29744.8
-3.8	-2.6	29059.2
-3.8	-2.4	28381.6
-3.8	-2.2	27712
-3.8	-2	27050.4
-3.8	-1.8	26396.8
-3.8	-1.6	25751.2
-3.8	-1.4	25113.6
-3.8	-1.2	24484
-3.8	-1	23862.4
-3.8	-0.8	23248.8
-3.8	-0.6	22643.2
-3.8	-0.4	22045.6
-3.8	-0.2	21456
-3.8	0	20874.4
-3.8	0.2	20300.8
-3.8	0.4	19735.2
-3.8	0.6	19177.6
-3.8	0.8	18628
-3.8	1	18086.4
-3.8	1.2	17552.8
-3.8	1.4	17027.2
-3.8	1.6	16509.6
-3.8	1.8	16000
-3.8	2	15498.4
-3.8	2.2	15004.8
-3.8	2.4	14519.2
-3.8	2.6	14041.6
-3.8	2.8	13572
-3.8	3	13110.4
-3.8	3.2	12656.8
-3.8	3.4	12211.2
-3.8	3.6	11773.6
-3.8	3.8	11344

-3.6	-4	28785.3
-3.6	-3.8	28110.9
-3.6	-3.6	27444.5
-3.6	-3.4	26786.1
-3.6	-3.2	26135.7
-3.6	-3	25493.3
-3.6	-2.8	24858.9
-3.6	-2.6	24232.5
-3.6	-2.4	23614.1
-3.6	-2.2	23003.7
-3.6	-2	22401.3
-3.6	-1.8	21806.9
-3.6	-1.6	21220.5
-3.6	-1.4	20642.1
-3.6	-1.2	20071.7
-3.6	-1	19509.3
-3.6	-0.8	18954.9
-3.6	-0.6	18408.5
-3.6	-0.4	17870.1
-3.6	-0.2	17339.7
-3.6	0	16817.3
-3.6	0.2	16302.9
-3.6	0.4	15796.5
-3.6	0.6	15298.1
-3.6	0.8	14807.7
-3.6	1	14325.3
-3.6	1.2	13850.9
-3.6	1.4	13384.5
-3.6	1.6	12926.1
-3.6	1.8	12475.7
-3.6	2	12033.3
-3.6	2.2	11598.9
-3.6	2.4	11172.5
-3.6	2.6	10754.1
-3.6	2.8	10343.7
-3.6	3	9941.32
-3.6	3.2	9546.92
-3.6	3.4	9160.52
-3.6	3.6	8782.12
-3.6	3.8	8411.72

-3.4	-4	24230.7
-3.4	-3.8	23612.3
-3.4	-3.6	23001.9
-3.4	-3.4	22399.5
-3.4	-3.2	21805.1
-3.4	-3	21218.7
-3.4	-2.8	20640.3
-3.4	-2.6	20069.9
-3.4	-2.4	19507.5
-3.4	-2.2	18953.1
-3.4	-2	18406.7
-3.4	-1.8	17868.3
-3.4	-1.6	17337.9
-3.4	-1.4	16815.5
-3.4	-1.2	16301.1
-3.4	-1	15794.7
-3.4	-0.8	15296.3
-3.4	-0.6	14805.9
-3.4	-0.4	14323.5
-3.4	-0.2	13849.1
-3.4	0	13382.7
-3.4	0.2	12924.3
-3.4	0.4	12473.9
-3.4	0.6	12031.5
-3.4	0.8	11597.1
-3.4	1	11170.7
-3.4	1.2	10752.3
-3.4	1.4	10341.9
-3.4	1.6	9939.52
-3.4	1.8	9545.12
-3.4	2	9158.72
-3.4	2.2	8780.32
-3.4	2.4	8409.92
-3.4	2.6	8047.52
-3.4	2.8	7693.12
-3.4	3	7346.72
-3.4	3.2	7008.32
-3.4	3.4	6677.92
-3.4	3.6	6355.52
-3.4	3.8	6041.12

-3.2	-4	20295.4
-3.2	-3.8	19729.8
-3.2	-3.6	19172.2
-3.2	-3.4	18622.6
-3.2	-3.2	18081
-3.2	-3	17547.4
-3.2	-2.8	17021.8
-3.2	-2.6	16504.2
-3.2	-2.4	15994.6
-3.2	-2.2	15493
-3.2	-2	14999.4
-3.2	-1.8	14513.8
-3.2	-1.6	14036.2
-3.2	-1.4	13566.6
-3.2	-1.2	13105
-3.2	-1	12651.4
-3.2	-0.8	12205.8
-3.2	-0.6	11768.2
-3.2	-0.4	11338.6
-3.2	-0.2	10917
-3.2	0	10503.4
-3.2	0.2	10097.8
-3.2	0.4	9700.2
-3.2	0.6	9310.6
-3.2	0.8	8929
-3.2	1	8555.4
-3.2	1.2	8189.8
-3.2	1.4	7832.2
-3.2	1.6	7482.6
-3.2	1.8	7141
-3.2	2	6807.4
-3.2	2.2	6481.8
-3.2	2.4	6164.2
-3.2	2.6	5854.6
-3.2	2.8	5553
-3.2	3	5259.4
-3.2	3.2	4973.8
-3.2	3.4	4696.2
-3.2	3.6	4426.6
-3.2	3.8	4165

-3	-4	16916
-3	-3.8	16400
-3	-3.6	15892
-3	-3.4	15392
-3	-3.2	14900
-3	-3	14416
-3	-2.8	13940
-3	-2.6	13472
-3	-2.4	13012
-3	-2.2	12560
-3	-2	12116
-3	-1.8	11680
-3	-1.6	11252
-3	-1.4	10832
-3	-1.2	10420
-3	-1	10016
-3	-0.8	9620
