-4	-4	11.0134
-4	-3.8	11.6283
-4	-3.6	12.2746
-4	-3.4	12.0989
-4	-3.2	11.1021
-4	-3	10.1386
-4	-2.8	10.7676
-4	-2.6	11.4317
-4	-2.4	11.2779
-4	-2.2	10.3071
-4	-2	9.37429
-4	-1.8	10.0387
-4	-1.6	10.743
-4	-1.4	10.6345
-4	-1.2	9.71411
-4	-1	8.83664
-4	-0.8	9.56122
-4	-0.6	10.3303
-4	-0.4	10.2907
-4	-0.2	9.4427
-4	0	8.64059
-4	0.2	9.4427
-4	0.4	10.2907
-4	0.6	10.3303
-4	0.8	9.56122
-4	1	8.83664
-4	1.2	9.71411
-4	1.4	10.6345
-4	1.6	10.743
-4	1.8	10.0387
-4	2	9.37429
-4	2.2	10.3071
-4	2.4	11.2779
-4	2.6	11.4317
-4	2.8	10.7676
-4	3	10.1386
-4	3.2	11.1021
-4	3.4	12.0989
-4	3.6	12.2746
-4	3.8	11.6283

-3.8	-4	11.6283
-3.8	-3.8	12.0029
-3.8	-3.6	12.3998
-3.8	-3.4	12.2152
-3.8	-3.2	11.4499
-3.8	-3	10.7092
-3.8	-2.8	11.0967
-3.8	-2.6	11.5106
-3.8	-2.4	11.3472
-3.8	-2.2	10.6077
-3.8	-2	9.89757
-3.8	-1.8	10.321
-3.8	-1.6	10.7761
-3.8	-1.4	10.6596
-3.8	-1.2	9.97261
-3.8	-1	9.32065
-3.8	-0.8	9.80775
-3.8	-0.6	10.3317
-3.8	-0.4	10.2888
-3.8	-0.2	9.67959
-3.8	0	9.10879
-3.8	0.2	9.67959
-3.8	0.4	10.2888
-3.8	0.6	10.3317
-3.8	0.8	9.80775
-3.8	1	9.32065
-3.8	1.2	9.97261
-3.8	1.4	10.6596
-3.8	1.6	10.7761
-3.8	1.8	10.321
-3.8	2	9.89757
-3.8	2.2	10.6077
-3.8	2.4	11.3472
-3.8	2.6	11.5106
-3.8	2.8	11.0967
-3.8	3	10.7092
-3.8	3.2	11.4499
-3.8	3.4	12.2152
-3.8	3.6	12.3998
-3.8	3.8	12.0029

-3.6	-4	12.2746
-3.6	-3.8	12.3998
-3.6	-3.6	12.5379
-3.6	-3.4	12.3441
-3.6	-3.2	11.819
-3.6	-3	11.3092
-3.6	-2.8	11.446
-3.6	-2.6	11.6
-3.6	-2.4	11.4264
-3.6	-2.2	10.9265
-3.6	-2	10.4471
-3.6	-1.8	10.62
-3.6	-1.6	10.816
-3.6	-1.4	10.6908
-3.6	-1.2	10.2455
-3.6	-1	9.82706
-3.6	-0.8	10.0673
-3.6	-0.6	10.3366
-3.6	-0.4	10.2901
-3.6	-0.2	9.92839
-3.6	0	9.59756
-3.6	0.2	9.92839
-3.6	0.4	10.2901
-3.6	0.6	10.3366
-3.6	0.8	10.0673
-3.6	1	9.82706
-3.6	1.2	10.2455
-3.6	1.4	10.6908
-3.6	1.6	10.816
-3.6	1.8	10.62
-3.6	2	10.4471
-3.6	2.2	10.9265
-3.6	2.4	11.4264
-3.6	2.6	11.6
-3.6	2.8	11.446
-3.6	3	11.3092
-3.6	3.2	11.819
-3.6	3.4	12.3441
-3.6	3.6	12.5379
-3.6	3.8	12.3998

-3.4	-4	12.0989
-3.4	-3.8	12.2152
-3.4	-3.6	12.3441
-3.4	-3.4	12.1406
-3.4	-3.2	11.6056
-3.4	-3	11.0854
-3.4	-2.8	11.2117
-3.4	-2.6	11.3549
-3.4	-2.4	11.1704
-3.4	-2.2	10.6596
-3.4	-2	10.1693
-3.4	-1.8	10.3317
-3.4	-1.6	10.5175
-3.4	-1.4	10.3826
-3.4	-1.2	9.92839
-3.4	-1	9.502
-3.4	-0.8	9.73542
-3.4	-0.6	9.99915
-3.4	-0.4	9.94856
-3.4	-0.2	9.58439
-3.4	0	9.25271
-3.4	0.2	9.58439
-3.4	0.4	9.94856
-3.4	0.6	9.99915
-3.4	0.8	9.73542
-3.4	1	9.502
-3.4	1.2	9.92839
-3.4	1.4	10.3826
-3.4	1.6	10.5175
-3.4	1.8	10.3317
-3.4	2	10.1693
-3.4	2.2	10.6596
-3.4	2.4	11.1704
-3.4	2.6	11.3549
-3.4	2.8	11.2117
-3.4	3	11.0854
-3.4	3.2	11.6056
-3.4	3.4	12.1406
-3.4	3.6	12.3441
-3.4	3.8	12.2152

-3.2	-4	11.1021
-3.2	-3.8	11.4499
-3.2	-3.6	11.819
-3.2	-3.4	11.6056
-3.2	-3.2	10.8103
-3.2	-3	10.0387
-3.2	-2.8	10.3946
-3.2	-2.6	10.7761
-3.2	-2.4	10.5801
-3.2	-2.2	9.80775
-3.2	-2	9.06507
-3.2	-1.8	9.45663
-3.2	-1.6	9.881
-3.2	-1.4	9.73542
-3.2	-1.2	9.02157
-3.2	-1	8.34557
-3.2	-0.8	8.81202
-3.2	-0.6	9.31929
-3.2	-0.4	9.26409
-3.2	-0.2	8.64732
-3.2	0	8.07398
-3.2	0.2	8.64732
-3.2	0.4	9.26409
-3.2	0.6	9.31929
-3.2	0.8	8.81202
-3.2	1	8.34557
-3.2	1.2	9.02157
-3.2	1.4	9.73542
-3.2	1.6	9.881
-3.2	1.8	9.45663
-3.2	2	9.06507
-3.2	2.2	9.80775
-3.2	2.4	10.5801
-3.2	2.6	10.7761
-3.2	2.8	10.3946
-3.2	3	10.0387
-3.2	3.2	10.8103
-3.2	3.4	11.6056
-3.2	3.6	11.819
-3.2	3.8	11.4499

-3	-4	10.1386
-3	-3.8	10.7092
-3	-3.6	11.3092
-3	-3.4	11.0854
-3	-3.2	10.0387
-3	-3	9.02377
-3	-2.8	9.59998
-3	-2.6	10.2102
-3	-2.4	10.0018
-3	-2.2	8.9762
-3	-2	7.98891
-3	-1.8	8.5999
-3	-1.6	9.25271
-3	-1.4	9.09537
-3	-1.2	8.1298
-3	-1	7.21185
-3	-0.8	7.90163
-3	-0.6	8.64254
-3	-0.4	8.5821
-3	-0.2	7.72138
-3	0	6.91498
-3	0.2	7.72138
-3	0.4	8.5821
-3	0.6	8.64254
-3	0.8	7.90163
-3	1	7.21185
-3	1.2	8.1298
-3	1.4	9.09537
-3	1.6	9.25271
-3	1.8	8.5999
-3	2	7.98891
-3	2.2	8.9762
-3	2.4	10.0018
-3	2.6	10.2102
-3	2.8	9.59998
-3	3	9.02377
-3	3.2	10.0387
-3	3.4	11.0854
-3	3.6	11.3092
-3	3.8	10.7092

-2.8	-4	10.7676
-2.8	-3.8	11.0967
-2.8	-3.6	11.446
-2.8	-3.4	11.2117
-2.8	-3.2	10.3946
-2.8	-3	9.59998
-2.8	-2.8	9.93202
-2.8	-2.6	10.2888
-2.8	-2.4	10.0673
-2.8	-2.2	9.26902
-2.8	-2	8.50009
-2.8	-1.8	8.86545
-2.8	-1.6	9.26409
-2.8	-1.4	9.09373
-2.8	-1.2	8.35659
-2.8	-1	7.6594
-2.8	-0.8	8.1074
-2.8	-0.6	8.59953
-2.8	-0.4	8.53308
-2.8	-0.2	7.90936
-2.8	0	7.33368
-2.8	0.2	7.90936
-2.8	0.4	8.53308
-2.8	0.6	8.59953
-2.8	0.8	8.1074
-2.8	1	7.6594
-2.8	1.2	8.35659
-2.8	1.4	9.09373
-2.8	1.6	9.26409
-2.8	1.8	8.86545
-2.8	2	8.50009
-2.8	2.2	9.26902
-2.8	2.4	10.0673
-2.8	2.6	10.2888
-2.8	2.8	9.93202
-2.8	3	9.59998
-2.8	3.2	10.3946
-2.8	3.4	11.2117
-2.8	3.6	11.446
-2.8	3.8	11.0967

-2.6	-4	11.4317
-2.6	-3.8	11.5106
-2.6	-3.6	11.6
-2.6	-3.4	11.3549
-2.6	-3.2	10.7761
-2.6	-3	10.2102
-2.6	-2.8	10.2888
-2.6	-2.6	10.3826
-2.6	-2.4	10.1472
-2.6	-2.2	9.58439
-2.6	-2	9.04151
-2.6	-1.8	9.15133
-2.6	-1.6	9.28543
-2.6	-1.4	9.10064
-2.6	-1.2	8.59953
-2.6	-1	8.13039
-2.6	-0.8	8.32649
-2.6	-0.6	8.55959
-2.6	-0.4	8.4862
-2.6	-0.2	8.10795
-2.6	0	7.77152
-2.6	0.2	8.10795
-2.6	0.4	8.4862
-2.6	0.6	8.55959
-2.6	0.8	8.32649
-2.6	1	8.13039
-2.6	1.2	8.59953
-2.6	1.4	9.10064
-2.6	1.6	9.28543
-2.6	1.8	9.15133
-2.6	2	9.04151
-2.6	2.2	9.58439
-2.6	2.4	10.1472
-2.6	2.6	10.3826
-2.6	2.8	10.2888
-2.6	3	10.2102
-2.6	3.2	10.7761
-2.6	3.4	11.3549
-2.6	3.6	11.6
-2.6	3.8	11.5106

-2.4	-4	11.2779
-2.4	-3.8	11.3472
-2.4	-3.6	11.4264
-2.4	-3.4	11.1704
-2.4	-3.2	10.5801
-2.4	-3	10.0018
-2.4	-2.8	10.0673
-2.4	-2.6	10.1472
-2.4	-2.4	9.89732
-2.4	-2.2	9.31929
-2.4	-2	8.7607
-2.4	-1.8	8.85446
-2.4	-1.6	8.97237
-2.4	-1.4	8.77157
-2.4	-1.2	8.25505
-2.4	-1	7.77152
-2.4	-0.8	7.95482
-2.4	-0.6	8.17721
-2.4	-0.4	8.09573
-2.4	-0.2	7.71244
-2.4	0	7.37429
-2.4	0.2	7.71244
-2.4	0.4	8.09573
-2.4	0.6	8.17721
-2.4	0.8	7.95482
-2.4	1	7.77152
-2.4	1.2	8.25505
-2.4	1.4	8.77157
-2.4	1.6	8.97237
-2.4	1.8	8.85446
-2.4	2	8.7607
-2.4	2.2	9.31929
-2.4	2.4	9.89732
-2.4	2.6	10.1472
-2.4	2.8	10.0673
-2.4	3	10.0018
-2.4	3.2	10.5801
-2.4	3.4	11.1704
-2.4	3.6	11.4264
-2.4	3.8	11.3472

-2.2	-4	10.3071
-2.2	-3.8	10.6077
-2.2	-3.6	10.9265
-2.2	-3.4	10.6596
-2.2	-3.2	9.80775
-2.2	-3	8.9762
-2.2	-2.8	9.26902
-2.2	-2.6	9.58439
-2.2	-2.4	9.31929
-2.2	-2.2	8.47547
-2.2	-2	7.6594
-2.2	-1.8	7.97651
-2.2	-1.6	8.32649
-2.2	-1.4	8.10795
-2.2	-1.2	7.32432
-2.2	-1	6.58371
-2.2	-0.8	6.99294
-2.2	-0.6	7.45262
-2.2	-0.4	7.36161
-2.2	-0.2	6.72257
-2.2	0	6.14167
-2.2	0.2	6.72257
-2.2	0.4	7.36161
-2.2	0.6	7.45262
-2.2	0.8	6.99294
-2.2	1	6.58371
-2.2	1.2	7.32432
-2.2	1.4	8.10795
-2.2	1.6	8.32649
-2.2	1.8	7.97651
-2.2	2	7.6594
-2.2	2.2	8.47547
-2.2	2.4	9.31929
-2.2	2.6	9.58439
-2.2	2.8	9.26902
-2.2	3	8.9762
-2.2	3.2	9.80775
-2.2	3.4	10.6596
-2.2	3.6	10.9265
-2.2	3.8	10.6077

-2	-4	9.37429
-2	-3.8	9.89757
-2	-3.6	10.4471
-2	-3.4	10.1693
-2	-3.2	9.06507
-2	-3	7.98891
-2	-2.8	8.50009
-2	-2.6	9.04151
-2	-2.4	8.7607
-2	-2.2	7.6594
-2	-2	6.5936
-2	-1.8	7.12405
-2	-1.6	7.69543
-2	-1.4	7.45727
-2	-1.2	6.41343
-2	-1	5.42213
-2	-0.8	6.04618
-2	-0.6	6.73186
-2	-0.4	6.62951
-2	-0.2	5.74257
-2	0	4.92723
-2	0.2	5.74257
-2	0.4	6.62951
-2	0.6	6.73186
-2	0.8	6.04618
-2	1	5.42213
-2	1.2	6.41343
-2	1.4	7.45727
-2	1.6	7.69543
-2	1.8	7.12405
-2	2	6.5936
-2	2.2	7.6594
-2	2.4	8.7607
-2	2.6	9.04151
-2	2.8	8.50009
-2	3	7.98891
-2	3.2	9.06507
-2	3.4	10.1693
-2	3.6	10.4471
-2	3.8	9.89757

-1.8	-4	10.0387
-1.8	-3.8	10.321
-1.8	-3.6	10.62
-1.8	-3.4	10.3317
-1.8	-3.2	9.45663
-1.8	-3	8.5999
-1.8	-2.8	8.86545
-1.8	-2.6	9.15133
-1.8	-2.4	8.85446
-1.8	-2.2	7.97651
-1.8	-2	7.12405
-1.8	-1.8	7.40267
-1.8	-1.6	7.71244
-1.8	-1.4	7.45262
-1.8	-1.2	6.6276
-1.8	-1	5.84683
-1.8	-0.8	6.21886
-1.8	-0.6	6.64634
-1.8	-0.4	6.53029
-1.8	-0.2	5.87529
-1.8	0	5.28891
-1.8	0.2	5.87529
-1.8	0.4	6.53029
-1.8	0.6	6.64634
-1.8	0.8	6.21886
-1.8	1	5.84683
-1.8	1.2	6.6276
-1.8	1.4	7.45262
-1.8	1.6	7.71244
-1.8	1.8	7.40267
-1.8	2	7.12405
-1.8	2.2	7.97651
-1.8	2.4	8.85446
-1.8	2.6	9.15133
-1.8	2.8	8.86545
-1.8	3	8.5999
-1.8	3.2	9.45663
-1.8	3.4	10.3317
-1.8	3.6	10.62
-1.8	3.8	10.321

-1.6	-4	10.743
-1.6	-3.8	10.7761
-1.6	-3.6	10.816
-1.6	-3.4	10.5175
-1.6	-3.2	9.881
-1.6	-3	9.25271
-1.6	-2.8	9.26409
-1.6	-2.6	9.28543
-1.6	-2.4	8.97237
-1.6	-2.2	8.32649
-1.6	-2	7.69543
-1.6	-1.8	7.71244
-1.6	-1.6	7.75001
-1.6	-1.4	7.46649
-1.6	-1.2	6.86671
-1.6	-1	6.30207
-1.6	-0.8	6.40985
-1.6	-0.6	6.56654
-1.6	-0.4	6.43369
-1.6	-0.2	6.01755
-1.6	0	5.66809
-1.6	0.2	6.01755
-1.6	0.4	6.43369
-1.6	0.6	6.56654
-1.6	0.8	6.40985
-1.6	1	6.30207
-1.6	1.2	6.86671
-1.6	1.4	7.46649
-1.6	1.6	7.75001
-1.6	1.8	7.71244
-1.6	2	7.69543
-1.6	2.2	8.32649
-1.6	2.4	8.97237
-1.6	2.6	9.28543
-1.6	2.8	9.26409
-1.6	3	9.25271
-1.6	3.2	9.881
-1.6	3.4	10.5175
-1.6	3.6	10.816
-1.6	3.8	10.7761

-1.4	-4	10.6345
-1.4	-3.8	10.6596
-1.4	-3.6	10.6908
-1.4	-3.4	10.3826
-1.4	-3.2	9.73542
-1.4	-3	9.09537
-1.4	-2.8	9.09373
-1.4	-2.6	9.10064
-1.4	-2.4	8.77157
-1.4	-2.2	8.10795
-1.4	-2	7.45727
-1.4	-1.8	7.45262
-1.4	-1.6	7.46649
-1.4	-1.4	7.15731
-1.4	-1.2	6.53029
-1.4	-1	5.93752
-1.4	-0.8	6.01755
-1.4	-0.6	6.14871
-1.4	-0.4	5.9949
-1.4	-0.2	5.56487
-1.4	0	5.21052
-1.4	0.2	5.56487
-1.4	0.4	5.9949
-1.4	0.6	6.14871
-1.4	0.8	6.01755
-1.4	1	5.93752
-1.4	1.2	6.53029
-1.4	1.4	7.15731
-1.4	1.6	7.46649
-1.4	1.8	7.45262
-1.4	2	7.45727
-1.4	2.2	8.10795
-1.4	2.4	8.77157
-1.4	2.6	9.10064
-1.4	2.8	9.09373
-1.4	3	9.09537
-1.4	3.2	9.73542
-1.4	3.4	10.3826
-1.4	3.6	10.6908
-1.4	3.8	10.6596

-1.2	-4	9.71411
-1.2	-3.8	9.97261
-1.2	-3.6	10.2455
-1.2	-3.4	9.92839
-1.2	-3.2	9.02157
-1.2	-3	8.1298
-1.2	-2.8	8.35659
-1.2	-2.6	8.59953
-1.2	-2.4	8.25505
-1.2	-2.2	7.32432
-1.2	-2	6.41343
-1.2	-1.8	6.6276
-1.2	-1.6	6.86671
-1.2	-1.4	6.53029
-1.2	-1.2	5.62364
-1.2	-1	4.75826
-1.2	-0.8	5.04631
-1.2	-0.6	5.39594
-1.2	-0.4	5.21545
-1.2	-0.2	4.5174
-1.2	0	3.91582
-1.2	0.2	4.5174
-1.2	0.4	5.21545
-1.2	0.6	5.39594
-1.2	0.8	5.04631
-1.2	1	4.75826
-1.2	1.2	5.62364
-1.2	1.4	6.53029
-1.2	1.6	6.86671
-1.2	1.8	6.6276
-1.2	2	6.41343
-1.2	2.2	7.32432
-1.2	2.4	8.25505
-1.2	2.6	8.59953
-1.2	2.8	8.35659
-1.2	3	8.1298
-1.2	3.2	9.02157
-1.2	3.4	9.92839
-1.2	3.6	10.2455
-1.2	3.8	9.97261

-1	-4	8.83664
-1	-3.8	9.32065
-1	-3.6	9.82706
-1	-3.4	9.502
-1	-3.2	8.34557
-1	-3	7.21185
-1	-2.8	7.6594
-1	-2.6	8.13039
-1	-2.4	7.77152
-1	-2.2	6.58371
-1	-2	5.42213
-1	-1.8	5.84683
-1	-1.6	6.30207
-1	-1.4	5.93752
-1	-1.2	4.75826
-1	-1	3.62538
-1	-0.8	4.10718
-1	-0.6	4.65892
-1	-0.4	4.44374
-1	-0.2	3.48018
-1	0	2.63753
-1	0.2	3.48018
-1	0.4	4.44374
-1	0.6	4.65892
-1	0.8	4.10718
-1	1	3.62538
-1	1.2	4.75826
-1	1.4	5.93752
-1	1.6	6.30207
-1	1.8	5.84683
-1	2	5.42213
-1	2.2	6.58371
-1	2.4	7.77152
-1	2.6	8.13039
-1	2.8	7.6594
-1	3	7.21185
-1	3.2	8.34557
-1	3.4	9.502
-1	3.6	9.82706
-1	3.8	9.32065

-0.8	-4	9.56122
-0.8	-3.8	9.80775
-0.8	-3.6	10.0673
-0.8	-3.4	9.73542
-0.8	-3.2	8.81202
-0.8	-3	7.90163
-0.8	-2.8	8.1074
-0.8	-2.6	8.32649
-0.8	-2.4	7.95482
-0.8	-2.2	6.99294
-0.8	-2	6.04618
-0.8	-1.8	6.21886
-0.8	-1.6	6.40985
-0.8	-1.4	6.01755
