-4	-4	32
-4	-3.8	30.44
-4	-3.6	28.96
-4	-3.4	27.56
-4	-3.2	26.24
-4	-3	25
-4	-2.8	23.84
-4	-2.6	22.76
-4	-2.4	21.76
-4	-2.2	20.84
-4	-2	20
-4	-1.8	19.24
-4	-1.6	18.56
-4	-1.4	17.96
-4	-1.2	17.44
-4	-1	17
-4	-0.8	16.64
-4	-0.6	16.36
-4	-0.4	16.16
-4	-0.2	16.04
-4	0	16
-4	0.2	16.04
-4	0.4	16.16
-4	0.6	16.36
-4	0.8	16.64
-4	1	17
-4	1.2	17.44
-4	1.4	17.96
-4	1.6	18.56
-4	1.8	19.24
-4	2	20
-4	2.2	20.84
-4	2.4	21.76
-4	2.6	22.76
-4	2.8	23.84
-4	3	25
-4	3.2	26.24
-4	3.4	27.56
-4	3.6	28.96
-4	3.8	30.44

-3.8	-4	30.44
-3.8	-3.8	28.88
-3.8	-3.6	27.4
-3.8	-3.4	26
-3.8	-3.2	24.68
-3.8	-3	23.44
-3.8	-2.8	22.28
-3.8	-2.6	21.2
-3.8	-2.4	20.2
-3.8	-2.2	19.28
-3.8	-2	18.44
-3.8	-1.8	17.68
-3.8	-1.6	17
-3.8	-1.4	16.4
-3.8	-1.2	15.88
-3.8	-1	15.44
-3.8	-0.8	15.08
-3.8	-0.6	14.8
-3.8	-0.4	14.6
-3.8	-0.2	14.48
-3.8	0	14.44
-3.8	0.2	14.48
-3.8	0.4	14.6
-3.8	0.6	14.8
-3.8	0.8	15.08
-3.8	1	15.44
-3.8	1.2	15.88
-3.8	1.4	16.4
-3.8	1.6	17
-3.8	1.8	17.68
-3.8	2	18.44
-3.8	2.2	19.28
-3.8	2.4	20.2
-3.8	2.6	21.2
-3.8	2.8	22.28
-3.8	3	23.44
-3.8	3.2	24.68
-3.8	3.4	26
-3.8	3.6	27.4
-3.8	3.8	28.88

-3.6	-4	28.96
-3.6	-3.8	27.4
-3.6	-3.6	25.92
-3.6	-3.4	24.52
-3.6	-3.2	23.2
-3.6	-3	21.96
-3.6	-2.8	20.8
-3.6	-2.6	19.72
-3.6	-2.4	18.72
-3.6	-2.2	17.8
-3.6	-2	16.96
-3.6	-1.8	16.2
-3.6	-1.6	15.52
-3.6	-1.4	14.92
-3.6	-1.2	14.4
-3.6	-1	13.96
-3.6	-0.8	13.6
-3.6	-0.6	13.32
-3.6	-0.4	13.12
-3.6	-0.2	13
-3.6	0	12.96
-3.6	0.2	13
-3.6	0.4	13.12
-3.6	0.6	13.32
-3.6	0.8	13.6
-3.6	1	13.96
-3.6	1.2	14.4
-3.6	1.4	14.92
-3.6	1.6	15.52
-3.6	1.8	16.2
-3.6	2	16.96
-3.6	2.2	17.8
-3.6	2.4	18.72
-3.6	2.6	19.72
-3.6	2.8	20.8
-3.6	3	21.96
-3.6	3.2	23.2
-3.6	3.4	24.52
-3.6	3.6	25.92
-3.6	3.8	27.4

-3.4	-4	27.56
-3.4	-3.8	26
-3.4	-3.6	24.52
-3.4	-3.4	23.12
-3.4	-3.2	21.8
-3.4	-3	20.56
-3.4	-2.8	19.4
-3.4	-2.6	18.32
-3.4	-2.4	17.32
-3.4	-2.2	16.4
-3.4	-2	15.56
-3.4	-1.8	14.8
-3.4	-1.6	14.12
-3.4	-1.4	13.52
-3.4	-1.2	13
-3.4	-1	12.56
-3.4	-0.8	12.2
-3.4	-0.6	11.92
-3.4	-0.4	11.72
-3.4	-0.2	11.6
-3.4	0	11.56
-3.4	0.2	11.6
-3.4	0.4	11.72
-3.4	0.6	11.92
-3.4	0.8	12.2
-3.4	1	12.56
